id_registro,texto_principal,label,label_detalhe,pipeline_origem,portal_origem,origem_texto,origem_qualidade,tamanho_chars,data_publicacao,url_origem
GFC_NEG_00269,Lula publicou medida para antecipar a aposentadoria dos brasileiros,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,67,2023-12-26,https://www.aosfatos.org/noticias/falso-lula-medida-antecipar-aposentadoria/
GFC_NEG_00270,Reportagem mostra que fraudes em descontos no INSS começaram em 2005,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,68,2025-05-23,https://www.aosfatos.org/noticias/denuncia-de-fraude-no-inss-em-2005-nao-tem-relacao-com-esquema-atual/
GFC_NEG_00271,Infitrado quebrando vidro e outro com uma bandeira vermelha do PT,0,FALSO,google_factcheck,BOL_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,65,2023-01-16,https://www.bol.uol.com.br/noticias/2023/01/16/bandeira-do-pt-que-aparece-em-video-foi-furtada-durante-ato-terrorista.htm
GFC_NEG_00272,Vacinas contra covid aplicadas no SUS estão vencidas e desatualizadas,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,69,,https://www.estadao.com.br/estadao-verifica/vacina-covid-vencida-desatualizada-falso/
GFC_NEG_00273,Bancos vão limitar saque em espécie a partir do segundo semestre de 2025,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,72,,https://www.estadao.com.br/estadao-verifica/limite-bancos-saque-2-mil-5-mil-segundo-semestre-2025-falso/
GFC_NEG_00274,"Bolsonaro teve zero votos em urnas de modelos antigos, que não foram auditadas",0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,78,2024-04-25,https://www.aosfatos.org/noticias/influenciador-portugues-mentira-fraude-eleitoral-brasil-senado/
GFC_NEG_00275,PGR se manifestou recentemente contra pedido de prisão de Bolsonaro,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,67,2025-08-15,https://www.aosfatos.org/noticias/parecer-da-pgr-contra-prisao-de-jair-bolsonaro-e-de-abril-nao-recente/
GFC_NEG_00276,Lula revogou norma de Bolsonaro que permitiu escândalo no INSS,0,FALSO,google_factcheck,PROJETO_COMPROVA,AFIRMACAO_CHECADA,ROTULO_FORTE,62,2025-05-07,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/lula-nao-derrubou-lei-de-combate-a-fraudes-no-inss-norma-sancionada-por-bolsonaro-continua-em-vigor/
GFC_NEG_00277,Estudo de Harvard comprovou que a hidroxicloroquina é eficaz contra a Covid-19,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,78,2022-08-18,https://www.aosfatos.org/noticias/e-falso-que-estudo-de-harvard-comprovou-que-hidroxicloroquina-e-eficaz-contra-covid-19/
GFC_NEG_00278,Fernando Haddad (PT) vai taxar a OnlyFans e os criadores brasileiros de conteúdo da plataforma,0,FALSO,google_factcheck,BOL_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,94,2023-04-22,https://www.bol.uol.com.br/noticias/2023/04/22/haddad-nao-taxara-only-fans-como-afirma-video-compartilhado-nas-redes.htm
GFC_NEG_00279,Trump concedeu passaporte diplomático para Bolsonaro,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,52,,https://www.estadao.com.br/estadao-verifica/trump-passaporte-diplomatico-bolsonaro-falso/
GFC_NEG_00280,Shakira delcarou apoio a Flávio e a Jair Bolsonaro durante show em Copacabana,0,FALSO,google_factcheck,DESCONHECIDA,AFIRMACAO_CHECADA,ROTULO_FORTE,77,2026-05-06,https://checamos.afp.com/doc.afp.com.B22G4WE
GFC_NEG_00281,Beneficiários do Bolsa Família não podiam ter emprego,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,53,2022-09-09,https://www.aosfatos.org/noticias/na-tv-presidenciaveis-desinformam-sobre-gas-de-cozinha-bolsa-familia-refinarias/
GFC_NEG_00282,Em 2019 a Globo noticiou que hackers numa convenção em Las Vegas hackearam urnas do modelo brasileiro em poucos minutos,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,119,2024-04-25,https://www.aosfatos.org/noticias/influenciador-portugues-mentira-fraude-eleitoral-brasil-senado/
GFC_NEG_00283,O ministro do STF Alexandre de Moraes proibiu o frei Gilson de fazer lives após declarações machistas sobre o papel da mulher na sociedade,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,138,2025-03-24,https://www.aosfatos.org/noticias/stf-nao-proibiu-frei-gilson-transmissoes-nas-redes/
GFC_NEG_00284,"""Gilmar Mendes concede habeas corpus a influenciador Hytalo Santos após sua prisão. Foi preso hoje e hoje mesmo foi solto""",0,FALSO,google_factcheck,OBSERVADOR,AFIRMACAO_CHECADA,ROTULO_FORTE,122,2025-09-03,https://observador.pt/factchecks/fact-check-juiz-concede-habeas-corpus-ao-influencer-brasileiro-detido-por-suspeitas-de-exploracao-sexual-de-criancas/
GFC_NEG_00285,Moraes bloqueia conta de Bolsonaro que pedia PIX,0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,48,2023-06-27,https://noticias.uol.com.br/confere/ultimas-noticias/2023/06/27/e-falso-que-ministro-alexandre-de-moraes-bloqueou-pix-de-bolsonaro.htm
GFC_NEG_00286,A FARSA do 8 de janeiro em 20 segundos,0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,38,2024-01-13,https://www.boatos.org/brasil/farsa-8-de-janeiro-foi-revelada-20-segundos-porque-infiltrados-rapel-congresso.html
GFC_NEG_00287,Trump diz que Lula tem sangue de ‘lampião a álcool’,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,51,2026-04-27,https://www.aosfatos.org/noticias/trump-lula-sangue-lampiao-alcool/
GFC_NEG_00288,Lula é expulso de igreja após aparecer bêbado!?,0,FALSO,google_factcheck,BOL_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,47,,https://www.bol.uol.com.br/noticias/2026/04/23/falso-lula-expulso-igreja-espanha-bebado.ghtm
GFC_NEG_00289,"Governo vai taxar em 27,5% transações financeiras acima de R$ 5.000",0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,67,2025-12-30,https://www.aosfatos.org/noticias/e-falso-que-governo-vai-taxar-em-275-transacoes-financeiras-acima-de-r-5000/
GFC_NEG_00290,Cabral acusou Dias Toffoli de receber R$ 3 milhões para alterar votos de eleitores,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,82,2021-08-10,https://www.aosfatos.org/noticias/cabral-nao-acusou-toffoli-de-receber-r-3-milhoes-para-alterar-votos-de-eleitores/
GFC_NEG_00291,Anistia aos presos pelo 8 de Janeiro foi aprovada na Câmara dos Deputados.,0,FALSO,google_factcheck,DESCONHECIDA,AFIRMACAO_CHECADA,ROTULO_FORTE,74,2025-09-18,https://www.aosfatos.org/noticias/camara-aprovou-urgencia-nao-anistia-aos-golpistas-do-8-de-janeiro/
GFC_NEG_00292,Flávio Bolsonaro disse que irá privatizar o SUS no dia em que tomar posse como presidente da República,0,FALSO,google_factcheck,DESCONHECIDA,AFIRMACAO_CHECADA,ROTULO_FORTE,102,,https://www.estadao.com.br/estadao-verifica/flavio-bolsonaro-privatizar-sus-falso/
GFC_NEG_00293,Alexandre de Moraes mandou prender o deputado federal Otoni de Paula,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,68,2022-03-24,https://www.aosfatos.org/noticias/alexandre-de-moraes-nao-mandou-pf-prender-otoni-de-paula/
GFC_NEG_00294,Post diz que obra da ponte que liga Pará e Tocantins foi feita apenas no governo Lula,0,FALSO,google_factcheck,FOLHA_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,85,2025-11-27,https://www1.folha.uol.com.br/mercado/2025/11/ponte-que-liga-para-e-tocantins-comecou-a-ser-construida-no-governo-bolsonaro.shtml
GFC_NEG_00295,"Bolsonaro disse 'que o isolamento acabe, a vida volte ao normal e morram quantos tiverem de morrer'",0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,99,2021-05-24,https://www.aosfatos.org/noticias/bolsonaro-nao-disse-que-o-isolamento-acabe-vida-volte-ao-normal-e-morram-quantos-tiverem-de-morrer/
GFC_NEG_00296,Decisão de Alexandre de Moraes interrompe o acesso do Exército à internet da Starlink,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,85,2024-09-05,https://www.aosfatos.org/noticias/falso-exercito-sem-internet-starlink-decisao-moraes/
GFC_NEG_00297,Brasil reage contra a extrema direita na Paulista,0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,49,2025-07-14,https://checamos.afp.com/doc.afp.com.66QH2T3
GFC_NEG_00298,Lula colocou sigilo eterno no cartão corportativo,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,49,,https://www.estadao.com.br/estadao-verifica/lula-cartao-corporativo-sigilo-eterno-pix-5-mil/
GFC_NEG_00299,"Post reproduz três vezes, em looping, imagens gravadas em uma área rural com um helicóptero decolando e outro em terra, e uma pessoa mostrando um documento. Na primeira vez, uma mulher diz: “Eles tão notificando as áreas embargadas e estão dando cinco dias para tirar os animal (sic)”. Na segunda, um homem afirma que a Amazônia foi vendida na época dos governos de Dilma Rousseff e Luiz Inácio Lula da Silva (PT) e que ONGs estrangeiras se beneficiariam. Na terceira e última vez em que a gravação é exibida, outra voz cita que, no governo de Jair Bolsonaro (PL), foram retomadas terras que o PT havia entregado a outros países.",0,FALSO,google_factcheck,FOLHA_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,629,2023-04-28,https://www1.folha.uol.com.br/ambiente/2023/04/retirada-de-gado-de-areas-rurais-tem-a-ver-com-desmatamento-ilegal-nao-com-venda-da-amazonia.shtml
GFC_NEG_00300,"""CEO da Moderna admitiu que farmacêutica produziu 100 mil doses da vacinaa contra a Covid-19 um ano antes de ser decretada a pandemia.""",0,FALSO,google_factcheck,OBSERVADOR,AFIRMACAO_CHECADA,ROTULO_FORTE,135,2023-03-21,https://observador.pt/factchecks/fact-check-ceo-da-moderna-disse-que-antes-da-pandemia-ja-estava-a-produzir-100-mil-doses-contra-a-covid/
GFC_NEG_00301,Abaixo-assinado pela libertação de Bolsonaro já tem 40 milhões de assinaturas,0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,77,,https://noticias.uol.com.br/confere/ultimas-noticias/2026/01/21/video-de-abaixo-assinado-para-libertar-jair-bolsonaro-e-ia.htm
GFC_NEG_00302,"Vaza áudio de Flávio Dino afirmando que os objetivos do governo são arruinar a economia, aumentar o desemprego etc",0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,114,2023-12-14,https://checamos.afp.com/doc.afp.com.347U68F
GFC_NEG_00303,"Homem alega que é funcionário da Citroën e que a montadora fechou as portas no Brasil, demitindo 13 mil funcionários. Ele acrescenta que a Toyota também acaba de fechar suas unidades e que até maio o país terá 15 milhões de desempregados.",0,FALSO,google_factcheck,FOLHA_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,238,2024-02-02,https://www1.folha.uol.com.br/mercado/2024/02/video-inventa-fechamento-de-montadoras-e-faz-falsa-projecao-de-desemprego.shtml
GFC_NEG_00304,"Shinzo Abe devolveu 1,6 milhões de vacinas",0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,42,2022-07-20,https://www.aosfatos.org/noticias/e-falso-que-shinzo-abe-atuou-contra-vacina-e-a-favor-da-ivermectina/
GFC_NEG_00305,Trump disse que não fará negócios com o Brasil enquanto Lula for presidente,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,75,2025-01-22,https://www.aosfatos.org/noticias/falso-trump-disse-nao-fazer-negocios-com-o-brasil-enquanto-lula-for-presidente/
GFC_NEG_00306,Governo criou benefício exclusivo para dependentes de álcool,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,60,,https://www.estadao.com.br/estadao-verifica/bolsa-alcoolatra-governo-lula-falso/
GFC_NEG_00307,Foto mostra Trump gritando com Lula durante reunião na Casa Branca,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,66,2026-05-08,https://www.aosfatos.org/noticias/trump-grita-lula/
GFC_NEG_00308,Governo português bloqueou bens de Gilmar Mendes em Portugal a pedido dos EUA,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,77,2025-03-07,https://www.aosfatos.org/noticias/bens-gilmar-portugal-bloqueados-eua/
GFC_NEG_00309,Lula sanciona lei que regulamenta função de criador de conteúdo e categoria passa a pagar imposto,0,FALSO,google_factcheck,BOL_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,97,,https://www.bol.uol.com.br/noticias/2026/02/12/lei-do-profissional-multimidia-nao-preve-que-influenciadores-paguem-imposto.htm
GFC_NEG_00310,"No governo Lula a Cloroquina está liberada e o discurso é que funciona. É fácil constatar que, claramente, o governo Bolsonaro sofreu um golpe por parte de vários atores com a intenção de colocar Lula no poder…",0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,210,2023-03-02,https://www.boatos.org/saude/lula-flavio-dino-liberam-uso-cloroquina-combate-covid-19-2023.html
GFC_NEG_00311,"Bolsonaro tinha razão! Emprensa (sic) brasileira sobre cloroquina, menos a Globo",0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,80,2023-03-10,https://noticias.uol.com.br/confere/ultimas-noticias/2023/03/10/video-pro-bolsonaro-distorce-noticias-antigas-para-enganar-sobre-pandemia.htm
GFC_NEG_00312,Tebet disse que o Bolsa Família será cortado por 60 dias,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,56,2023-01-24,https://www.aosfatos.org/noticias/falso-tebet-corte-bolsa-familia/
GFC_NEG_00313,PT vai criar Movimento dos Sem Empresas e expropriar empresas,0,FALSO,google_factcheck,PROJETO_COMPROVA,AFIRMACAO_CHECADA,ROTULO_FORTE,61,2022-11-28,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-pt-tenha-projeto-de-expropriar-empresas-privadas/
GFC_NEG_00314,Johnny Depp defendeu reeleição de Bolsonaro em entrevista ao New York Times,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,75,2022-06-02,https://www.aosfatos.org/noticias/johnny-depp-the-new-york-times-reeleicao-bolsonaro/
GFC_NEG_00315,Lula sancionou lei que permitiu bets no país,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,44,2026-05-04,https://www.aosfatos.org/noticias/temer-lula-bets/
GFC_NEG_00316,Vídeo mostra agricultor argentino jogando fezes em invasores do MST,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,67,2023-02-10,https://www.aosfatos.org/noticias/falso-video-mostra-agricultor-argentino-jogando-fezes-mst/
GFC_NEG_00317,Como assim o assassino da Mariele não pode ser preso? Moraes manda soltar Chiquinho Brazão e quer prender Bolsonaro,0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,115,,https://noticias.uol.com.br/confere/ultimas-noticias/2024/04/05/moraes-nao-mandou-soltar-brazao-post-distorce-materia-sobre-prisao.htm
GFC_NEG_00318,Lula pede ao TSE para barrar vídeos na internet durante as eleições,0,FALSO,google_factcheck,BOL_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,67,2026-04-14,https://www.bol.uol.com.br/noticias/2026/04/14/falso-lula-pediu-tse-proibir-videos-na-internet-eleicoes.amp.htm
GFC_NEG_00319,Alexandre de Moraes investiga ministro do STF André Mendonça,0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,60,,https://noticias.uol.com.br/confere/ultimas-noticias/2025/10/22/falso-moraes-ordenou-investigacao-andre-mendonca.htm
GFC_NEG_00320,Deputado do PT propôs projeto para descarregar armas de policiais,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,65,2022-06-21,https://www.aosfatos.org/noticias/e-falso-que-deputado-do-pt-propos-obrigar-policiais-a-portar-armas-descarregadas/
GFC_NEG_00321,Vídeo mostra Bolsonaro recebendo alta no dia 11/12 após ser hospitalizado,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,73,2025-12-12,https://www.aosfatos.org/noticias/bolsonaro-nao-foi-para-hospital-nem-recebeu-alta-no-dia-11-de-dezembro/
GFC_NEG_00322,"Fertilidade de mulheres vacinadas contra a covid-19 caiu 33%, segundo estudo da Tchecoslováquia",0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,95,,https://www.estadao.com.br/estadao-verifica/vacina-covid-fertilidade-mulheres/
GFC_NEG_00323,"""Alerta! Protocolo pós-vacina indicado pelo Dr. José Augusto Nasser: ivermectina durante cinco dias.""",0,FALSO,google_factcheck,OBSERVADOR,AFIRMACAO_CHECADA,ROTULO_FORTE,101,2023-04-29,https://observador.pt/factchecks/fact-check-protocolo-pos-vacina-contra-a-covid-19-inclui-a-toma-de-ivermectina/
GFC_NEG_00324,Bolsonaro passou mal na prisão e foi levado às pressas ao hospital nesta quinta (11),0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,84,2025-12-12,https://www.aosfatos.org/noticias/bolsonaro-hospital-11-dezembro-2025/
GFC_NEG_00325,Cartilha do PT erotizava crianças e as ensinava a usar drogas,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,61,2022-08-12,https://www.aosfatos.org/noticias/cartilha-citada-por-damares-nao-ensina-criancas-a-usar-crack/
GFC_NEG_00326,"POLÍTICA Padre é agredido por Bolsonaristas ""Estava pregando sobre os ensinamentos Bíblicos, quando um grupo achou que eu estava pregando contra o presidente Bolsonaro",0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,167,2022-10-15,https://www.boatos.org/politica/padre-e-agredido-por-bolsonaristas-na-cidade-de-candiota-rs-boato.html
GFC_NEG_00327,"""Dr. Pedro Chavez: 'ALERTE TODO MUNDO'. Todos os LABORATÓRIOS INDEPENDENTES confirmam O MESMO. ÓXIDO DE GRAFENO e MICROTECNOLOGIA em 'vacinas'. Os 'vacinados' TÊM sido MARCADOS COMO GADOS.""",0,FALSO,google_factcheck,OBSERVADOR,AFIRMACAO_CHECADA,ROTULO_FORTE,189,2023-05-29,https://observador.pt/factchecks/fact-check-vacinas-contra-a-covid-19-contem-oxido-de-grafeno-substancia-que-e-detetada-por-telemoveis/
GFC_NEG_00328,Este relatório mostra centenas de efeitos adversos da vacina da Pfizer contra a covid-19,0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,88,2022-03-13,https://checamos.afp.com/doc.afp.com.32639XT
GFC_NEG_00329,PF fez exposição sobre dinheiro recuperado de esquemas de corrupção do PT,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,73,2022-01-18,https://www.aosfatos.org/noticias/pf-nao-fez-exposicao-sobre-dinheiro-recuperado-de-esquemas-de-corrupcao-do-pt/
GFC_NEG_00330,Juíza dos Estados Unidos manda recado a Alexandre de Moraes,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,59,,https://www.estadao.com.br/estadao-verifica/video-juiza-eua-recado-alexandre-de-moraes-falso/
GFC_NEG_00331,Moraes diz em áudio que pretende proibir ‘vocabulário golpista’,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,63,2025-12-11,https://www.aosfatos.org/noticias/audio-sobre-proibicao-vocabulario-evangelico-nao-foi-gravado-por-moraes/
GFC_NEG_00332,120 mil militares da ativa do Exército estão prontos para prender Alexandre de Moraes,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,85,,https://www.estadao.com.br/estadao-verifica/e-falso-que-120-mil-militares-do-exercito-tenham-sido-autorizados-a-prender-moraes/
GFC_NEG_00333,"Tuíte alegando que o aplicativo de disque-denúncia do TSE, o Pardal, não aceita queixas contra o PT. A postagem inclui um vídeo de uma tentativa fracassada de denunciar a sigla.",0,FALSO,google_factcheck,FOLHA_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,177,2022-10-28,https://www1.folha.uol.com.br/poder/2022/10/e-falso-que-aplicativo-do-tse-nao-permita-denuncias-contra-o-pt.shtml
GFC_NEG_00334,“*HACKERS MUNDIAIS DECIDEM DIVULGAR AS FRAUDES NAS ELEIÇÕES BRASILEIRAS.* PASSO A PASSO. PARA QUE NÃO FIQUE NENHUMA DÚVIDA.,0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,123,2021-08-03,https://www.boatos.org/tecnologia/hackers-mundiais-decidem-divulgar-fraudes-urna-eletronica-democracia-hackeada-pelo-pt.html
GFC_NEG_00335,PT que implantar poupança fraterna e moradia popular,0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,52,2022-09-27,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/27/post-falso-diz-que-pt-propoe-poupanca-fraterna-e-moradia-social.htm
GFC_NEG_00336,Até mesmo os índios: libertem o Presidente Jair Bolsonaro!,0,FALSO,google_factcheck,OBSERVADOR,AFIRMACAO_CHECADA,ROTULO_FORTE,58,2025-11-24,https://observador.pt/factchecks/fact-check-imagem-mostra-comunidade-indigena-a-pedir-a-libertacao-de-bolsonaro/
GFC_NEG_00337,Jair Bolsonaro decretou estado de sítio após as manifestações de 7 de setembro de 2021,0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,86,2021-09-10,https://checamos.afp.com/doc.afp.com.9ML6CM
GFC_NEG_00338,Vídeo mostra Bolsonaro sendo vaiado em Sergipe,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,46,2022-05-30,https://www.aosfatos.org/noticias/vaias-video-politicos-bolsonaro/
GFC_NEG_00339,Notícia indica que pessoas que receberam Auxílio Emergencial devem devolver o dinheiro em 2023,0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,94,2023-01-31,https://checamos.afp.com/doc.afp.com.338966M
GFC_NEG_00340,Jair Bolsonaro admitiu que Flávio Bolsonaro participou de esquema de “rachadinha” e desvio de R$ 54 milhões,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,107,2024-07-19,https://www.aosfatos.org/noticias/bolsonaro-nao-admitiu-participacao-flavio-rachadinha/
GFC_NEG_00341,Lula e Janja foram citados em delação de Vorcaro,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,48,,https://www.estadao.com.br/estadao-verifica/video-ia-delacao-vorcaro-lula-janja-gustavo-gayer/
GFC_NEG_00342,Foto mostra Jorge Messias chorando após indicação rejeitada ao STF,0,FALSO,google_factcheck,DESCONHECIDA,AFIRMACAO_CHECADA,ROTULO_FORTE,66,2026-04-30,https://checamos.afp.com/doc.afp.com.A9HW6G3
GFC_NEG_00343,Trump manda a secretaria rasgar documento enviado por Lula,0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,58,2026-04-02,https://checamos.afp.com/doc.afp.com.A6MA6CQ
GFC_NEG_00344,Duas mortes em São Paulo foram provocadas por vacinas contra a Covid-19,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,71,2023-12-20,https://www.aosfatos.org/noticias/video-2018-mortes-vacina-febre-amarela-nao-covid/
GFC_NEG_00345,Indígena ostenta picanha enviada pela Funai e outros benefícios pagos com o Cartão Funai,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,88,2024-07-26,https://www.aosfatos.org/noticias/funai-picanha-indigenas/
GFC_NEG_00346,"Agora, quem não quer mudar o sistema é porque tem certeza que o voto não auditável servirá para eleger quem não tem voto",0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,120,2021-07-29,https://www.aosfatos.org/noticias/bolsonaro-promete-provas-de-fraude-mas-apresenta-alegacoes-ja-desmentidas-sobre-urnas-eletronicas/
GFC_NEG_00347,"A Petrobras, ao longo de 14 anos de PT, se endividou em aproximadamente 900 bilhões de reais",0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,92,2022-08-29,https://noticias.uol.com.br/confere/ultimas-noticias/2022/08/29/bolsonaro-erra-dados-sobre-mulheres-corrupcao-na-petrobras-e-palocci.htm
GFC_NEG_00348,Bolsonaro registrou 84 pontos de pico de audiência no JN contra 34 de Lula,0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,74,2022-08-30,https://checamos.afp.com/doc.afp.com.32HC83D
GFC_NEG_00349,"Comparativo mostra que combustíveis, DPVAT e dólar eram mais baratos no governo Bolsonaro",0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,89,2024-12-06,https://www.aosfatos.org/noticias/post-engana-ao-comparar-precos-de-combustiveis-taxas-e-cotacao-do-dolar-nos-governos-bolsonaro-e-lula/
GFC_NEG_00350,Própolis tem ação repelente contra o Aedes aegypti,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,50,,https://www.estadao.com.br/estadao-verifica/falso-propolis-nao-tem-acao-repelente-contra-aedes-aegypti/
GFC_NEG_00351,O Banco Central do Brasil processou Fábio Porchat por declarações que ele fez ao vivo na televisão,0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,98,2024-10-02,https://www.boatos.org/entretenimento/fabio-porchat-foi-preso-e-processado-pelo-banco-central-pelo-que-disse-na-tv.html
GFC_NEG_00352,"Governo Lula publica aumento ao Auxílio Reclusão e passará a ser R$1.754,18, maior que o salário mínimo que não teve aumento",0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,124,2023-01-17,https://noticias.uol.com.br/confere/ultimas-noticias/2023/01/17/e-falso-que-auxilio-reclusao-e-maior-que-o-salario-minimo.htm
