id_registro,texto_principal,label,label_detalhe,pipeline_origem,portal_origem,origem_texto,tamanho_chars,data_publicacao,url_origem
d96a131d-bc93-4f89-bc14-800ba52f0521,"Datafolha: Lula tem 38%, e Flávio, 35% das intenções de voto no 1º turno",1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,72,2026-05-16,https://g1.globo.com/politica/eleicoes/2026/noticia/2026/05/16/datafolha-maio-primeiro-turno.ghtml
f14cd3d7-b46b-4902-b37f-a492e67600e8,Gilmar Mendes jantando na Itália com um filho de Lula,0,FALSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,53,2022-10-27,https://checamos.afp.com/doc.afp.com.32MA8XN
32f79bef-1768-48a5-b177-8f21d3ad5177,"Senado aprova renovação automática da CNH de bons condutores, mas com exigência de exame médico",1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,95,2026-05-12,https://g1.globo.com/politica/noticia/2026/05/12/senado-deve-votar-em-plenario-mp-que-preve-renovacao-automatica-da-cnh-de-bons-condutores.ghtml
d7922c9c-bb5d-436a-93b8-d05782947a68,"Tuíte reproduz participação do comentarista Matthew Tyrmand no programa Tucker Carlson Tonight, da emissora Fox News, dos Estados Unidos. No vídeo, Tyrmand comenta os atos ao redor do Brasil que contestam, sem evidências, o resultado das eleições presidenciais, dizendo se tratar do “maior protesto democrático e possivelmente até da humanidade”.",0,ENGANOSO,google_factcheck,FOLHA_-_UOL,afirmacao_checada,346,2022-12-07,https://www1.folha.uol.com.br/poder/2022/12/nao-e-possivel-afirmar-que-atos-antidemocraticos-contra-resultado-das-eleicoes-sao-o-maior-protesto-da-historia.shtml
8cfaaf95-cd17-4dc2-9d9b-250918f2d5ef,Advogado do almirante Garnier DELATA BOLSONARO AO VIVO E EM CORES. Ele revelou que quem deu 'curso prático de golpe' foi o ex-presidente,0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,136,,https://noticias.uol.com.br/confere/ultimas-noticias/2025/03/27/advogado-garnier-bolsonaro-deu-curso-golpe-nao.htm
c4568d15-4054-481d-8662-d7d2689b3861,Agora é lei: pessoas com diabetes têm direito à isenção do IPVA e do Imposto de Renda,0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,85,,https://noticias.uol.com.br/confere/ultimas-noticias/2025/12/08/e-falso-que-pessoas-com-diabetes-tem-direito-a-isencao-de-ipva-e-ir.htm
9470745d-bc0a-4d90-854f-8fb305a04ca6,"Lula diz: ""Eu só ganhei as eleições porque o povo nordestino é analfabeto""",0,ENGANOSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,74,,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/29/lula-nao-disse-que-so-ganhou-eleicao-porque-nordestino-e-analfabeto.ghtm
736b58d2-951c-43a1-ac51-b14dde6d75a9,"Donald Trump diz: ""O mundo já entendeu que Alexandre de Moraes e seus cúmplices do Supremo Tribunal Federal nos últimos seis anos destruíram a Constituição, a democracia e as instituições e passaram a oprimir o povo brasileiro com o objetivo de instaurar, através do uso da força, o comunismo chinês no Brasil""",0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,310,,https://noticias.uol.com.br/confere/ultimas-noticias/2025/07/21/video-trump-critica-alexandre-moraes-stf-falso-criado-ia.htm
cdd50ec2-5230-437f-9520-d6482286c9f6,"Ministro da Fazenda diz que reavaliar constantemente os preços de combustíveis é tarefa da Petrobras, não do governo",1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,116,2026-05-11,https://g1.globo.com/economia/noticia/2026/05/11/durigan-admite-necessidade-de-a-petrobras-ir-reavaliando-precos-de-combustiveis-e-pede-aprovacao-de-projeto-enviado-pelo-governo.ghtml
31a28f82-f83f-472a-86cd-12e1c1506a39,É possível pagar só R$ 178 de INSS duas vezes por ano e se aposentar com R$ 3 mil,0,ENGANOSO,google_factcheck,ESTADÃO,afirmacao_checada,81,,https://www.estadao.com.br/estadao-verifica/contribuicao-duas-vezes-ao-ano-ao-inss-nao-garante-aposentadoria/
f9ce1131-1566-4fa8-b3c2-8e705e73d267,Nova regra da Receita Federal monitora automaticamente todas as transações Pix e cruza os dados diretamente com a declaração de Imposto de Renda para identificar inconsistências financeiras.​,0,ENGANOSO,google_factcheck,DESCONHECIDA,afirmacao_checada,191,,https://www.estadao.com.br/estadao-verifica/receita-federal-nao-monitora-pix-individual-automaticamente-enganoso/
9f2a8f8e-41fa-439a-be8b-52edd9b0742d,CPMI do INSS pretende mirar bancos que aparecerem nas investigações — Senador Carlos Viana promete resistir à pressão de instituições ligadas a esquemas de empréstimos consignados irregulares,1,NOTICIA_REAL,noticias_reais,METROPOLES,titulo_resumo,191,2025-08-29,https://www.metropoles.com/brasil/cpmi-do-inss-pretende-mirar-bancos-que-aparecerem-nas-investigacoes
4101ecc0-81e3-409f-94c7-6dad4b98b29f,Donald Trump afirmou que tomará providências contra Moraes caso ele “encoste” em Eduardo Bolsonaro,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,98,2025-03-11,https://www.aosfatos.org/noticias/nao-ha-registros-trump-ameacou-moraes-eduardo-bolsonaro/
ea36d1ba-ae93-492c-8b9f-5903c98550ce,Alexandre de Moraes ordenou a troca de 48 urnas eletrônicas na cidade de São Paulo,0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,82,,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/10/16/moraes-nao-e-mais-do-tse-e-nao-trocou-urnas-video-mostra-ministro-votando.htm
3ac5b742-dc39-4f1a-85a7-ad7a679c3b73,Exército sairá da Amazônia e da fronteira por ordem do governo Lula,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,67,2024-11-05,https://www.aosfatos.org/noticias/falso-lula-mandou-exercito-sair-da-amazonia/
7e517314-6848-49e7-b954-410a58a1c0e1,"Eleitor perderá voto caso aperte a tecla “confirma” da urna eletrônica enquanto o equipamento exibir o aviso ""Confira seu voto""",0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,127,,https://www.estadao.com.br/estadao-verifica/confira-seu-voto-confirma-anula-falso/
bbdfc796-a681-406a-a3c0-a40a32b54c27,Lula foi substitúído por sósia em homenagem no Carnaval do Rio,0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,62,,https://www.estadao.com.br/estadao-verifica/foto-lula-carnaval-rio-cinco-dedos-falso/
56859e15-889d-4da2-82ad-e4deee46f40a,Lula quer confiscar terras atingidas por queimadas,0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,50,,https://www.estadao.com.br/estadao-verifica/governo-quer-confiscar-terras-atingidas-por-queimadas/
8c9ee9a9-7b53-4bf5-b23f-858c6b177346,"Com Lula prestes a encontrar Trump, Alckmin fala em buscar parcerias com EUA",1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,76,2026-05-07,https://g1.globo.com/ce/ceara/noticia/2026/05/07/com-lula-prestes-a-encontrar-trump-alckmin-fala-em-buscar-parcerias-com-eua.ghtml
c1f8b6be-dee8-43b0-94b2-33f15110b481,Lula diz que foliões não devem levar celular no Carnaval para evitar roubos,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,75,2026-02-09,https://www.aosfatos.org/noticias/lula-nao-aconselhou-populacao-deixe-celular-casa-evitar-roubo-carnaval/
da61178a-edad-495d-9a9e-2fe673bbcdb5,Empresa investigada por roubar 32 milhões dos aposentados do INSS pagava cartão de crédito de Michelle Bolsonaro,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,112,2025-05-16,https://www.aosfatos.org/noticias/empresa-suspeita-de-pagar-despesas-de-michelle-bolsonaro-nao-e-investigada-por-fraude-no-inss/
b458cea7-d035-49ae-9591-32dd2b5bc318,"A história dos golfinhos suicidas treinados na União Soviética que o Irã comprou da Ucrânia — A imprensa americana especulou a possibilidade de que a República Islâmica possa utilizar animais adestrados para atacar navios de guerra dos Estados Unidos, tentando romper o bloqueio naval imposto por Washington.",1,NOTICIA_REAL,noticias_reais,BBC_BRASIL,titulo_resumo,308,2026-05-12,https://www.bbc.com/portuguese/articles/ceqp7n8887no?at_medium=RSS&at_campaign=rss
e5a643a5-1261-4940-aa94-d43ed6b3e1c7,Viva o PT. Lula vai aprovar o que cristãos vão se arrepender. Incesto liberado,0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,78,2023-04-23,https://noticias.uol.com.br/confere/ultimas-noticias/2023/04/23/falso-projeto-de-lei-incesto.htm
915e5e81-59da-4db0-946f-4c53652090d0,"O plano inusitado que Zema pretende implementar caso seja eleito para a presidência — Se chegar ao Planalto em 2027, ex-governador de Minas Gerais quer alianças para reformular as relações do Executivo com o Congresso",1,NOTICIA_REAL,noticias_reais,VEJA_POLITICA,titulo_resumo,217,2026-05-16,https://veja.abril.com.br/politica/a-plano-inusitado-que-zema-pretende-implementar-caso-seja-eleito-para-a-presidencia/
85d208dc-f18e-40c0-aefa-b39c12bd92fc,Bolsonaro enviou mais de R$ 200 bilhões para prefeitos e aliados e ainda assim perdeu a eleição para o Lula,0,FORA_DE_CONTEXTO,google_factcheck,ESTADÃO,afirmacao_checada,107,,https://www.estadao.com.br/estadao-verifica/postagens-tiram-de-contexto-fala-de-presidente-do-pl-sobre-destinacao-de-verbas-na-pandemia/
46b148f0-4a0b-4517-9dcf-f6ca865508a0,Saiba como eliminar a vacina contra a covid-19 do seu organismo.,0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,64,,https://www.estadao.com.br/estadao-verifica/e-falso-que-remedios-suramin-e-ivermectina-eliminem-vacina-contra-covid-do-corpo/
86373801-2d75-47d6-9e64-90aa5a696656,"Empresa que repassou dinheiro a filme de Bolsonaro é dona de fundos da rede do Master — A Entre Investimentos, empresa que teria sido utilizada por Daniel Vorcaro para financiar um filme sobre o ex-presidente Jair Bolsonaro ( PL ), é cotista de sete fundos na rede do Banco Master (em quatro deles, única cotista). Ao todo, esses fundos têm R$ 2,9 bilhões em ativos. Leia mais (05/15/2026 - 04h04)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,397,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/empresa-que-repassou-dinheiro-a-filme-de-bolsonaro-e-dona-de-fundos-da-rede-do-master.shtml
d705cdb0-429c-41c3-9f7b-d5f824e92d34,Vítima de violência doméstica poderá pedir divórcio direto em cartório — Comissão da Câmara aprovou proposta que amplia mecanismos de proteção às vítimas.,1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,154,2026-05-15,https://www.congressoemfoco.com.br/noticia/118912/vitima-de-violencia-domestica-podera-pedir-divorcio-direto-em-cartorio
ed74840a-c9fa-4cc6-8edf-f65fe40e9f0f,BC comunica vazamento de dados de 46 chaves PIX de clientes da Credifit Sociedade de Crédito,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,92,2026-05-12,https://g1.globo.com/economia/noticia/2026/05/12/bc-comunica-vazamento-de-dados-de-46-chaves-pix-de-pessoas-com-conta-na-credifit-sociedade-de-credito.ghtml
dc34ff18-bc85-4514-88d6-527139a1e237,Nanoempreendedor e revendedoras de cosméticos serão taxadas por projeto do PT,0,FALSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,77,2024-07-22,https://checamos.afp.com/doc.afp.com.364P4NB
3b3a2d14-1166-4401-ac2a-143e23024856,Projeto autoriza uso do FGTS para comprar armas; texto será analisado em comissão de segurança da Câmara,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,104,2026-05-12,https://g1.globo.com/politica/noticia/2026/05/12/projeto-pretende-autorizar-uso-do-fgts-para-comprar-armas-texto-sera-analisado-em-comissao-de-seguranca-da-camara.ghtml
805e7cd6-d386-4a56-9907-dd75d1bee5be,"""É um caso de polícia"", diz Lula sobre relação entre Flávio e Vorcaro",1,NOTICIA_REAL,noticias_reais,AGENCIA_BRASIL,titulo,69,2026-05-14,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/e-um-caso-de-policia-diz-lula-sobre-relacao-entre-flavio-e-vorcaro
4c715b2d-caca-45ab-a4e8-0807e123e6f6,"'Caso dele é de polícia', diz Lula sobre pedido de dinheiro de Flávio a Vorcaro para filme de Bolsonaro",1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,103,2026-05-14,https://g1.globo.com/politica/noticia/2026/05/14/caso-dele-e-de-policia-diz-lula-sobre-conversas-entre-flavio-bolsonaro-e-daniel-vorcaro.ghtml
bea9b91b-c4a8-4ac1-9fdd-4a8a441a877d,Smartmatic foi responsável por urnas eletrônicas de 2022 e contagem de votos,0,ENGANOSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,76,2025-02-26,https://checamos.afp.com/doc.afp.com.36YQ723
8954a387-f25c-4162-b004-2304dd88fe18,"Destino do dinheiro, orçamento do filme e histórico de Flávio e Vorcaro: 3 perguntas sem resposta — Mensagens reveladas nesta quarta-feira (13) expuseram cobranças de dinheiro feitas pelo senador Flávio Bolsonaro ( PL -RJ) ao ex-banqueiro Daniel Vorcaro e abalaram a pré-campanha do senador à Presidência. Leia mais (05/14/2026 - 12h50)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,336,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/destino-do-dinheiro-orcamento-do-filme-e-historico-de-flavio-e-vorcaro-3-perguntas-sem-resposta.shtml
d311794c-34a6-41d2-a52c-26f267e1a0f0,Notas de dólar deixarão de circular nos EUA para dar lugar as transações digitais,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,81,2023-04-11,https://www.aosfatos.org/noticias/falso-fed-banco-central-dos-eua-acabara-cedulas-dolar/
aff3e7bc-712e-49d6-ba7f-f8462b811b4f,"Milhões de votos foram registrados após às 17h, indicando fraude",0,ENGANOSO,google_factcheck,PROJETO_COMPROVA,afirmacao_checada,64,2022-11-23,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/votos-depositados-nas-urnas-apos-as-17-horas-nao-indicam-fraude/
4c8f3c64-3979-4340-b872-7f62b536fe32,Pesquisa aponta que fake news sobre eleições miram urnas eletrônicas,1,NOTICIA_REAL,noticias_reais,AGENCIA_BRASIL,titulo,68,2026-05-13,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/pesquisa-aponta-que-fake-news-sobre-eleicoes-miram-urnas-eletronicas
60d7012a-f1ff-484e-b957-3998bf968c86,"Dino abre apuração sobre emendas destinadas a produtora de filme sobre Bolsonaro — O ministro Flávio Dino , do STF (Supremo Tribunal Federal), abriu uma apuração preliminar sigilosa sobre emendas destinadas à produtora do filme ""Dark Horse"" (""Azarão""), que trata da vida do ex-presidente Jair Bolsonaro (PL). Leia mais (05/15/2026 - 11h29)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,339,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/dino-abre-apuracao-sobre-emendas-destinadas-a-produtora-de-filme-sobre-bolsonaro.shtml
97b825c7-d084-4a93-ac17-eeff55e88372,"Como ver mais notícias da Folha na pesquisa do Google — Ao pesquisar um assunto na internet , especialmente temas noticiosos, a prioridade do usuário é encontrar respostas confiáveis . Diante do enorme volume de conteúdo publicado diariamente, filtrar o que é relevante pode ser um desafio. Leia mais (05/14/2026 - 17h15)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,321,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/como-ver-mais-noticias-da-folha-na-pesquisa-do-google.shtml
5086f792-ae88-4a5d-95f1-4287c2d3ddb2,"Flávio lança novo jingle: “Com o pé direito, o Brasil tem futuro” — Slogan faz referência à propaganda da maraca de calçados Havaianas",1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,134,2026-05-10,https://www.poder360.com.br/poder-eleicoes/flavio-lanca-novo-jingle-com-o-pe-direito-o-brasil-tem-futuro/
60995b30-7ad7-49da-bd65-0d79c2d0f087,"O fenômeno Carla Madeira, que domina as redes e divide leitores com seus livros: 'Literatura não é manual' — Autora de Tudo é Rio fala sobre o sucesso inesperado dos livros, as reações polarizadas no BookTok, a adaptação de Véspera para a HBO e por que acredita que a arte deve provocar desconforto — não dar respostas prontas",1,NOTICIA_REAL,noticias_reais,BBC_BRASIL,titulo_resumo,326,2026-05-12,https://www.bbc.com/portuguese/articles/cx21le0k8wdo?at_medium=RSS&at_campaign=rss
0ce2aaa8-4816-4297-b778-d3e0f770602c,Reportagem diz que desemprego aumentou em doze estados no governo Lula,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,70,2023-02-10,https://www.aosfatos.org/noticias/posts-enganam-atribuir-lula-aumento-indice-desemprego/
2689915b-7959-400a-88f4-82902634aee9,"'Não restou outra alternativa', diz líder do PL na Câmara sobre retomar debate de PEC da Anistia",1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,96,2026-05-11,https://g1.globo.com/politica/blog/andreia-sadi/post/2026/05/11/sostenes-cavalcante-globonews-entrevista.ghtml
ff57b7d1-976a-40cc-9ee0-27ea737ee849,"Projeto endurece penas de roubo e extorsão contra motoristas de app — Texto inclui motoristas de ônibus, taxistas e trabalhadores de aplicativo desde que o crime seja cometido durante o exercício da profissão.",1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,209,2026-05-13,https://www.congressoemfoco.com.br/noticia/118841/projeto-endurece-penas-de-roubo-e-extorsao-contra-motoristas-de-app
c84e130d-f3d8-48aa-8a5f-bd9d8bbd4745,"Duas verdades que nunca te contaram sobre Paulo Freire: 1 - Ele NUNCA foi professor, o único diploma que Paulo Freire tinha era de bacharel em direito. 2 - Ele NUNCA alfabetizou uma criança, sua experiência em alfabetização foi de adultos no MST",0,ENGANOSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,245,2021-09-29,https://checamos.afp.com/doc.afp.com.9NR73M
15b1cabc-984a-4e38-9750-dedeb486d067,"Fraude nas urnas: eleitor em Parauapebas, no Pará, foi votar e alguém já havia votado por ele",0,ENGANOSO,google_factcheck,ESTADÃO,afirmacao_checada,93,,https://www.estadao.com.br/estadao-verifica/eleitor-votou-no-lugar-de-outro-fraude-parauapebas-pa-enganoso/
2796cee7-8a77-4f79-ad08-e599b7fd8bb6,Caiado diz que Moraes “ultrapassa limites institucionais” — Pré-candidato à Presidência critica suspensão da Lei da Dosimetria e afirma que decisão do STF amplia polarização política,1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,182,2026-05-10,https://www.poder360.com.br/poder-justica/caiado-diz-que-moraes-ultrapassa-limites-institucionais/
9b5b3533-0252-4d28-8c2e-e818dbef804f,Bolsonaro na verdade ganhou a eleição e tudo foi roubado pelo TSE,0,ENGANOSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,65,,https://noticias.uol.com.br/confere/ultimas-noticias/2024/06/06/daniela-lima-nao-disse-que-tse-roubou-as-eleicoes-para-dar-vitoria-a-lula.htm
99b3cba2-5b0f-446f-bf9e-761dc0d9e9c6,"México não existia antes da Espanha, diz governadora de Madri — Declaração de Isabel Ayuso provocou críticas no Parlamento espanhol; presidente Claudia Sheinbaum rebateu e disse ser ""ignorância histórica""",1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,204,2026-05-16,https://www.poder360.com.br/poder-internacional/mexico-nao-existia-antes-da-espanha-diz-governadora-de-madri/
a0e5f9e3-4fb7-4c84-919f-ac311a776916,"A nova pesquisa de intenção de voto em Minas Gerais, em meio à indefinição de Pacheco — O Real Time Big Data conduzirá 1.600 entrevistas, com margem de erro de dois pontos percentuais",1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,183,2026-05-16,https://www.cartacapital.com.br/cartaexpressa/a-nova-pesquisa-de-intencao-de-voto-em-minas-gerais-em-meio-a-indefinicao-de-pacheco/
e4c3ded1-c654-4146-a283-3177c23cb4d9,Fernando Haddad anunciou aumento do diesel a partir de 1º de janeiro de 2025,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,76,2024-12-23,https://www.aosfatos.org/noticias/declaracao-haddad-imposto-diesel-2023-nao-recente/
e1954b51-cb97-4a0d-aa6f-bdc29b22c620,Nikolas associa pretos e pardos a bandidos,1,GFC_VERDADEIRO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,42,,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/04/nikolas-sobre-associacao-entre-negros-e-criminosos-estereotipos-existem.ghtm
d78c6aca-2f9d-4a4b-8435-898545fdf3a4,É recomendado se vacinar contra a dengue só depois do verão,0,ENGANOSO,google_factcheck,ESTADÃO,afirmacao_checada,59,,https://www.estadao.com.br/estadao-verifica/nao-e-recomendado-esperar-epidemia-de-dengue-passar-para-se-vacinar-imunizantes-podem-conter-surtos/
d719c75b-f8a1-42ec-ba21-47fbe47f5f3d,Ivermectina reduz 97% da carga viral da Covid-19 em 48 horas,0,ENGANOSO,google_factcheck,AOS_FATOS,afirmacao_checada,60,2022-01-12,https://www.aosfatos.org/noticias/posts-distorcem-fatos-ao-alegar-ivermectina-reduz-97-da-carga-viral-da-covid-19-em-48-horas/
e8c9c27d-cf2d-43c5-b5e4-587c6fe82180,"Fim da 6x1 pode encarecer moradias do Minha Casa, Minha Vida, diz Câmara da Construção — Um estudo da CBIC (Câmara Brasileira da Indústria da Construção) aponta que o fim da escala 6x1 pode encarecer as obras populares no país e, com isso, reduzir o número de entregas no âmbito do Minha Casa, Minha Vida. Leia mais (05/15/2026 - 06h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,336,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/fim-da-6x1-pode-encarecer-moradias-do-minha-casa-minha-vida-diz-camara-da-construcao.shtml
99e322dc-8bbf-439f-97b0-a234c23625e8,"Gabriel Galípolo considera a alta do dólar artificial e não enxerga o cenário com preocupação. Ele diz que a meta é fazer a moeda retornar aos R$ 5,00 em 2025..",0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,160,,https://www.estadao.com.br/estadao-verifica/falso-gabriel-galipolo-alta-dolar-artificial-cenario-nao-preocupa/
198d6563-821e-485a-9b53-da010551e958,"Por unanimidade, STF valida lei com medidas para igualdade salarial entre homens e mulheres",1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,91,2026-05-14,https://g1.globo.com/politica/noticia/2026/05/14/por-unanimidade-stf-valida-lei-com-medidas-para-igualdade-salarial-entre-homens-e-mulheres.ghtml
26ed04ba-1a7c-4bae-9dbe-aa13c588e3b1,Nunes Marques assume a presidência do TSE; veja perfis dos ministros da corte,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,77,2026-05-12,https://g1.globo.com/politica/eleicoes/2026/noticia/2026/05/12/nunes-marques-assume-a-presidencia-do-tse-veja-perfis-dos-ministros-da-corte.ghtml
0b2d5ba4-bcdf-46e5-b3e7-581cb5466bf8,"Bateu, levou: Brasil adota regra de reciprocidade com Portugal — ""Acham que os imigrantes chegam em Portugal para roubar o trabalho deles. É um discurso de extrema-direita muito forte""",1,NOTICIA_REAL,noticias_reais,METROPOLES,titulo_resumo,184,2025-07-08,https://www.metropoles.com/blog-do-noblat/bateu-levou-brasil-adota-regra-de-reciprocidade-com-portugal-c
6b721738-00fe-4399-abae-c59ce7c4e137,"Por que o governo da Índia pediu aos seus cidadãos que não comprem ouro durante um ano — O governo indiano pede à população uma medida difícil, em um país onde as importações de ouro totalizaram US$ 72 bilhões no último ano fiscal — o segundo maior mercado de ouro do mundo.",1,NOTICIA_REAL,noticias_reais,BBC_BRASIL,titulo_resumo,274,2026-05-16,https://www.bbc.com/portuguese/articles/c2029qwkp51o?at_medium=RSS&at_campaign=rss
ddfa4617-eb20-4606-b59c-98fce256dfd5,'Taxa das blusinhas’: o que muda com o fim do imposto sobre compras internacionais de até US$ 50,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,96,2026-05-13,https://g1.globo.com/economia/noticia/2026/05/13/fim-da-taxa-das-blusinhas-o-que-muda.ghtml
3515be28-63c2-43c0-891f-4688abc714b7,Governo federal começou a pagar no dia 17/11 um valor extra de R$ 1.150 a beneficiários do INSS,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,95,2025-11-19,https://www.aosfatos.org/noticias/e-falso-que-governo-federal-vai-pagar-beneficio-extra-de-r-1150-a-beneficiarios-do-inss/
ae9540d5-4312-4417-8592-05430eee59f6,"Produtora de filme sobre Bolsonaro nega ter recebido aporte de Vorcaro, apesar de Flávio confirmar pedido — A Go Up Entertainment, produtora do filme ""Dark Horse"" (que significa ""azarão""), sobre a história de Jair Bolsonaro ( PL ), negou à Folha o recebimento de repasses de verba do ex-banqueiro Daniel Vorcaro para o projeto. Leia mais (05/13/2026 - 20h11)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,358,2026-05-13,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/produtora-de-filme-sobre-bolsonaro-nega-ter-recebido-aporte-de-vorcaro-apesar-de-flavio-confirmar-pedido.shtml
48d72a37-4cbc-4505-98dc-5b538d3798ca,Terras Raras: Câmara aprova projeto com fundo garantidor e crédito de R$ 5 bi para estimular exploração,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,103,2026-05-06,https://g1.globo.com/politica/noticia/2026/05/06/camara-aprova-projeto-terras-raras.ghtml
5859d7a6-160b-466b-a9ff-adcae5169e8a,"Flávio Bolsonaro admite cobrança a Vorcaro, mas nega crime",1,NOTICIA_REAL,noticias_reais,AGENCIA_BRASIL,titulo,58,2026-05-13,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/flavio-bolsonaro-admite-cobranca-vorcaro-mas-nega-crime
f46f8a61-ce8c-41ad-ba5f-72d24336067c,Torcedores do Flamengo pedem a volta de Bolsonaro durante partida de futebol,0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,76,,https://noticias.uol.com.br/confere/ultimas-noticias/2024/02/15/falso-torcedores-flamengo-apoio-bolsonaro.htm
7837ceb3-f1dc-41b3-8cf6-de89ec771568,Anistia aos presos pelo 8 de Janeiro foi aprovada na Câmara dos Deputados.,0,FALSO,google_factcheck,DESCONHECIDA,afirmacao_checada,74,2025-09-18,https://www.aosfatos.org/noticias/camara-aprovou-urgencia-nao-anistia-aos-golpistas-do-8-de-janeiro/
8520be96-55b7-4016-8769-c222d2e5a6ff,"O governo federal suspendeu sistema de rastreamento de bebidas, o que permitiu a adulteração por metanol",0,ENGANOSO,google_factcheck,ESTADÃO,afirmacao_checada,104,,https://www.estadao.com.br/estadao-verifica/sicobe-sistema-receita-haddad-lula-bebidas-metanol/
2b960c8b-1ef2-4c9a-9fc3-59608fcb8ec3,Polícia Federal achou recibo de aluguel de jatinho em nome de Nikolas Ferreira (PL-MG) e Michelle Bolsonaro em empresa que desviou R$ 32 milhões do INSS.,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,153,2025-06-30,https://www.aosfatos.org/noticias/nao-ha-indicios-de-que-nikolas-e-michelle-alugaram-jatinho-com-dinheiro-da-fraude-do-inss/
